StudentID,Last School,Earliest Yr,Last Yr,#Yrs At Zilla,EnteredInGrade,MostRecentGrade,LastYearID,Still Enrolled,ExitedUnexpectedly
67291,S,2002-2003,2002-2003,1,0,0,12,N,Y
67292,S,2002-2003,2002-2003,1,3,3,12,N,Y
67293,S,2002-2003,2002-2003,1,4,4,12,N,Y
67294,S,2002-2003,2003-2004,2,5,6,13,N,Y
67295,S,2002-2003,2007-2008,6,0,5,17,Y,N
67296,S,2002-2003,2005-2006,4,1,5,15,N,Y
67297,S,2002-2003,2005-2006,4,5,8,15,N,N
67299,S,2002-2003,2002-2003,1,8,8,12,N,N
67300,S,2002-2003,2002-2003,1,8,8,12,N,N
67302,S,2002-2003,2003-2004,2,5,6,13,N,Y
67303,S,2002-2003,2007-2008,6,1,6,17,Y,N
67304,S,2002-2003,2002-2003,1,1,1,12,N,Y
67305,S,2002-2003,2002-2003,1,8,8,12,N,N
67306,S,2002-2003,2002-2003,1,6,6,12,N,Y
67307,S,2002-2003,2003-2004,2,5,6,13,N,Y
67309,S,2002-2003,2002-2003,1,4,4,12,N,Y
67311,S,2002-2003,2002-2003,1,4,4,12,N,Y
67312,S,2002-2003,2007-2008,6,0,5,17,Y,N
67313,S,2002-2003,2007-2008,6,2,7,17,Y,N
67314,S,2002-2003,2003-2004,2,7,8,13,N,N
67315,S,2002-2003,2002-2003,1,8,8,12,N,N
67316,S,2002-2003,2004-2005,3,1,3,14,N,Y
67317,S,2002-2003,2003-2004,2,7,8,13,N,N
67318,S,2002-2003,2005-2006,4,5,8,15,N,N
67319,S,2002-2003,2004-2005,3,1,3,14,N,Y
67320,S,2002-2003,2003-2004,2,3,4,13,N,Y
67321,S,2002-2003,2003-2004,2,7,8,13,N,N
67323,S,2002-2003,2002-2003,1,4,4,12,N,Y
67326,S,2002-2003,2002-2003,1,5,5,12,N,Y
67328,S,2002-2003,2002-2003,1,8,8,12,N,N
67329,S,2002-2003,2002-2003,1,6,6,12,N,Y
67330,S,2002-2003,2002-2003,1,5,5,12,N,Y
67331,S,2002-2003,2002-2003,1,6,6,12,N,Y
67334,S,2002-2003,2006-2007,5,3,7,16,N,Y
67335,S,2002-2003,2002-2003,1,6,6,12,N,Y
67336,S,2002-2003,2005-2006,4,5,8,15,N,N
67337,S,2002-2003,2006-2007,5,4,8,16,N,N
67338,S,2002-2003,2005-2006,4,5,8,15,N,N
67339,S,2002-2003,2004-2005,3,1,3,14,N,Y
67340,S,2002-2003,2007-2008,6,1,6,17,Y,N
67342,S,2002-2003,2002-2003,1,6,6,12,N,Y
67343,S,2002-2003,2003-2004,2,7,8,13,N,N
67344,S,2002-2003,2007-2008,6,3,8,17,Y,N
67345,S,2002-2003,2007-2008,6,3,8,17,Y,N
67346,S,2002-2003,2002-2003,1,1,1,12,N,Y
67347,S,2002-2003,2002-2003,1,0,0,12,N,Y
67348,S,2002-2003,2004-2005,3,4,6,14,N,Y
67351,S,2002-2003,2004-2005,3,6,8,14,N,N
67353,S,2002-2003,2002-2003,1,6,6,12,N,Y
67354,S,2002-2003,2002-2003,1,5,5,12,N,Y
67355,S,2002-2003,2002-2003,1,1,1,12,N,Y
67356,S,2002-2003,2002-2003,1,8,8,12,N,N
67357,S,2002-2003,2002-2003,1,5,5,12,N,Y
67358,S,2002-2003,2004-2005,3,6,8,14,N,N
67359,S,2002-2003,2007-2008,6,2,7,17,Y,N
67361,S,2002-2003,2002-2003,1,6,6,12,N,Y
67362,S,2002-2003,2002-2003,1,3,3,12,N,Y
67363,S,2002-2003,2007-2008,6,3,8,17,Y,N
67364,S,2002-2003,2007-2008,6,1,6,17,Y,N
67365,S,2002-2003,2007-2008,6,1,6,17,Y,N
67366,S,2002-2003,2007-2008,6,3,8,17,Y,N
67367,S,2002-2003,2007-2008,6,0,5,17,Y,N
67368,S,2002-2003,2003-2004,2,2,3,13,N,Y
67369,S,2002-2003,2002-2003,1,4,4,12,N,Y
67370,S,2002-2003,2007-2008,6,2,7,17,Y,N
67371,S,2002-2003,2006-2007,5,4,8,16,N,N
67372,S,2002-2003,2003-2004,2,1,2,13,N,Y
67373,S,2002-2003,2007-2008,6,0,5,17,N,Y
67375,S,2002-2003,2002-2003,1,7,7,12,N,Y
67376,S,2002-2003,2003-2004,2,7,8,13,N,N
67380,S,2002-2003,2007-2008,6,0,5,17,Y,N
67381,S,2002-2003,2007-2008,6,1,6,17,Y,N
67382,S,2002-2003,2002-2003,1,7,7,12,N,Y
67384,S,2002-2003,2002-2003,1,2,2,12,N,Y
67385,S,2002-2003,2003-2004,2,6,7,13,N,Y
67388,S,2002-2003,2007-2008,6,2,7,17,Y,N
67391,S,2002-2003,2005-2006,4,3,6,15,N,Y
67394,S,2002-2003,2002-2003,1,2,2,12,N,Y
67395,S,2002-2003,2002-2003,1,5,5,12,N,Y
67396,S,2002-2003,2004-2005,3,5,7,14,N,Y
67397,S,2002-2003,2003-2004,2,7,8,13,N,N
67398,S,2002-2003,2003-2004,2,7,8,13,N,N
67399,S,2002-2003,2004-2005,3,4,6,14,N,Y
67400,S,2002-2003,2007-2008,6,2,7,17,Y,N
67403,S,2002-2003,2006-2007,5,3,7,16,N,Y
67407,S,2002-2003,2003-2004,2,5,6,13,N,Y
67408,S,2002-2003,2002-2003,1,8,8,12,N,N
67409,S,2002-2003,2004-2005,3,6,8,14,N,N
67410,S,2002-2003,2004-2005,3,6,8,14,N,N
67411,S,2002-2003,2002-2003,1,6,6,12,N,Y
67414,S,2002-2003,2003-2004,2,7,8,13,N,N
67415,S,2002-2003,2007-2008,6,2,7,17,Y,N
67417,S,2002-2003,2002-2003,1,5,5,12,N,Y
67418,S,2002-2003,2003-2004,2,3,4,13,N,Y
67421,S,2002-2003,2005-2006,4,1,3,15,N,Y
67422,S,2002-2003,2002-2003,1,6,6,12,N,Y
67423,S,2002-2003,2002-2003,1,4,4,12,N,Y
67424,S,2002-2003,2002-2003,1,2,2,12,N,Y
67426,S,2002-2003,2007-2008,6,0,5,17,Y,N
67427,S,2002-2003,2007-2008,6,1,6,17,Y,N
67428,S,2002-2003,2002-2003,1,3,3,12,N,Y
67429,S,2002-2003,2007-2008,6,1,6,17,Y,N
67430,S,2002-2003,2006-2007,5,4,8,16,N,N
67431,S,2002-2003,2003-2004,2,7,8,13,N,N
67432,S,2002-2003,2004-2005,3,6,8,14,N,N
67435,S,2002-2003,2002-2003,1,6,6,12,N,Y
67436,S,2002-2003,2002-2003,1,3,3,12,N,Y
67437,S,2002-2003,2006-2007,5,2,6,16,N,Y
67438,S,2002-2003,2003-2004,2,6,7,13,N,Y
67439,S,2002-2003,2003-2004,2,4,5,13,N,Y
67440,S,2002-2003,2002-2003,1,8,8,12,N,N
67441,S,2002-2003,2002-2003,1,6,6,12,N,Y
67443,S,2002-2003,2002-2003,1,5,5,12,N,Y
67444,S,2002-2003,2002-2003,1,8,8,12,N,N
67445,S,2002-2003,2002-2003,1,6,6,12,N,Y
67447,S,2002-2003,2007-2008,6,1,6,17,N,Y
67448,S,2002-2003,2007-2008,6,3,8,17,Y,N
67450,S,2002-2003,2002-2003,1,1,1,12,N,Y
67452,S,2002-2003,2007-2008,6,2,7,17,Y,N
67453,S,2002-2003,2007-2008,6,0,5,17,Y,N
67454,S,2002-2003,2002-2003,1,2,2,12,N,Y
67455,S,2002-2003,2002-2003,1,5,5,12,N,Y
67456,S,2002-2003,2007-2008,6,1,6,17,Y,N
67457,S,2002-2003,2004-2005,3,5,7,14,N,Y
67458,S,2002-2003,2002-2003,1,5,5,12,N,Y
67459,S,2002-2003,2002-2003,1,7,7,12,N,Y
67460,S,2002-2003,2004-2005,3,2,4,14,N,Y
67462,S,2002-2003,2007-2008,6,0,5,17,Y,N
67463,S,2002-2003,2004-2005,3,5,7,14,N,Y
67464,S,2002-2003,2002-2003,1,8,8,12,N,N
67465,S,2002-2003,2003-2004,2,7,8,13,N,N
67466,S,2002-2003,2002-2003,1,7,7,12,N,Y
67467,S,2002-2003,2003-2004,2,1,2,13,N,Y
67468,S,2002-2003,2002-2003,1,5,5,12,N,Y
67469,S,2002-2003,2002-2003,1,3,3,12,N,Y
67472,S,2002-2003,2007-2008,6,2,7,17,Y,N
67474,S,2002-2003,2007-2008,6,0,5,17,N,Y
67475,S,2002-2003,2006-2007,5,4,8,16,N,N
67476,S,2002-2003,2002-2003,1,5,5,12,N,Y
67477,S,2002-2003,2007-2008,6,1,6,17,Y,N
67478,S,2002-2003,2007-2008,6,2,7,17,Y,N
67479,S,2002-2003,2002-2003,1,4,4,12,N,Y
67481,S,2002-2003,2004-2005,3,6,8,14,N,N
67482,S,2002-2003,2002-2003,1,7,7,12,N,Y
67484,S,2002-2003,2007-2008,6,3,8,17,Y,N
67487,S,2002-2003,2006-2007,5,4,8,16,N,N
67488,S,2002-2003,2007-2008,6,2,7,17,Y,N
67489,S,2002-2003,2004-2005,3,6,8,14,N,N
67490,S,2002-2003,2007-2008,6,1,6,17,Y,N
67491,S,2002-2003,2007-2008,6,2,7,17,Y,N
67492,S,2002-2003,2007-2008,6,0,5,17,Y,N
67493,S,2002-2003,2004-2005,3,3,5,14,N,Y
67494,S,2002-2003,2004-2005,3,1,3,14,N,Y
67495,S,2002-2003,2004-2005,3,4,6,14,N,Y
67497,S,2002-2003,2002-2003,1,6,6,12,N,Y
67499,S,2002-2003,2002-2003,1,0,0,12,N,Y
67500,S,2002-2003,2006-2007,5,4,8,16,N,N
67501,S,2002-2003,2006-2007,5,0,4,16,N,Y
67502,S,2002-2003,2002-2003,1,5,5,12,N,Y
67504,S,2002-2003,2002-2003,1,3,3,12,N,Y
67506,S,2002-2003,2005-2006,4,3,6,15,N,Y
67507,S,2002-2003,2007-2008,6,0,5,17,Y,N
67508,S,2002-2003,2007-2008,6,0,5,17,Y,N
67509,S,2002-2003,2003-2004,2,7,8,13,N,N
67510,S,2002-2003,2004-2005,3,5,7,14,N,Y
67511,S,2002-2003,2006-2007,5,4,8,16,N,N
67512,S,2002-2003,2006-2007,5,2,6,16,N,Y
67513,S,2002-2003,2006-2007,5,4,8,16,N,N
67514,S,2002-2003,2006-2007,5,4,8,16,N,N
67515,S,2002-2003,2007-2008,6,2,7,17,Y,N
67518,S,2002-2003,2004-2005,3,6,8,14,N,N
67519,S,2002-2003,2003-2004,2,7,8,13,N,N
67520,S,2002-2003,2005-2006,4,1,4,15,N,Y
67522,S,2002-2003,2005-2006,4,3,6,15,N,Y
67524,S,2002-2003,2007-2008,6,1,6,17,Y,N
67525,S,2002-2003,2003-2004,2,5,6,13,N,Y
67526,S,2002-2003,2005-2006,4,2,5,15,N,Y
67528,S,2002-2003,2002-2003,1,8,8,12,N,N
67530,S,2002-2003,2006-2007,5,4,8,16,N,N
67531,S,2002-2003,2003-2004,2,6,7,13,N,Y
67532,S,2002-2003,2003-2004,2,7,8,13,N,N
67533,S,2002-2003,2004-2005,3,6,8,14,N,N
67534,S,2002-2003,2002-2003,1,8,8,12,N,N
67535,S,2002-2003,2002-2003,1,1,1,12,N,Y
67536,S,2002-2003,2004-2005,3,6,8,14,N,N
67537,S,2002-2003,2004-2005,3,1,3,14,N,Y
67540,S,2002-2003,2002-2003,1,3,3,12,N,Y
67541,S,2002-2003,2002-2003,1,6,6,12,N,Y
67542,S,2002-2003,2002-2003,1,4,4,12,N,Y
67543,S,2002-2003,2005-2006,4,5,8,15,N,N
67544,S,2002-2003,2007-2008,6,3,8,17,Y,N
67545,S,2002-2003,2004-2005,3,6,8,14,N,N
67547,S,2002-2003,2007-2008,6,0,5,17,Y,N
67548,S,2002-2003,2003-2004,2,7,8,13,N,N
67549,S,2002-2003,2002-2003,1,6,6,12,N,Y
67551,S,2002-2003,2002-2003,1,3,3,12,N,Y
67552,S,2002-2003,2002-2003,1,1,1,12,N,Y
67555,S,2002-2003,2004-2005,3,3,5,14,N,Y
67556,S,2002-2003,2002-2003,1,5,5,12,N,Y
67557,S,2002-2003,2007-2008,6,1,6,17,Y,N
67559,S,2002-2003,2006-2007,5,4,8,16,N,N
67560,S,2002-2003,2004-2005,3,3,5,14,N,Y
67561,S,2002-2003,2004-2005,3,6,8,14,N,N
67563,S,2002-2003,2002-2003,1,6,6,12,N,Y
67564,S,2002-2003,2002-2003,1,4,4,12,N,Y
67566,S,2002-2003,2002-2003,1,6,6,12,N,Y
67568,S,2002-2003,2007-2008,6,2,7,17,Y,N
67569,S,2002-2003,2003-2004,2,5,6,13,N,Y
67570,S,2002-2003,2003-2004,2,7,8,13,N,N
67571,S,2002-2003,2007-2008,6,1,6,17,Y,N
67572,S,2002-2003,2007-2008,6,0,5,17,Y,N
67573,S,2002-2003,2002-2003,1,0,0,12,N,Y
67574,S,2002-2003,2004-2005,3,1,3,14,N,Y
67575,S,2002-2003,2004-2005,3,4,6,14,N,Y
67576,S,2002-2003,2002-2003,1,4,4,12,N,Y
67577,S,2002-2003,2007-2008,6,1,6,17,Y,N
67578,S,2002-2003,2006-2007,5,4,8,16,N,N
67579,S,2002-2003,2005-2006,4,0,3,15,N,Y
67580,S,2002-2003,2005-2006,4,3,6,15,N,Y
67581,S,2002-2003,2004-2005,3,4,6,14,N,Y
67582,S,2002-2003,2006-2007,5,2,6,16,N,Y
67583,S,2002-2003,2002-2003,1,2,2,12,N,Y
67585,S,2002-2003,2002-2003,1,4,4,12,N,Y
67586,S,2002-2003,2002-2003,1,2,2,12,N,Y
67588,S,2002-2003,2003-2004,2,7,8,13,N,N
67591,S,2002-2003,2002-2003,1,5,5,12,N,Y
67592,S,2002-2003,2005-2006,4,1,4,15,N,Y
67593,S,2002-2003,2002-2003,1,6,6,12,N,Y
67594,S,2002-2003,2007-2008,6,0,5,17,Y,N
67595,S,2002-2003,2006-2007,5,0,4,16,N,Y
67596,S,2002-2003,2002-2003,1,6,6,12,N,Y
67597,S,2002-2003,2002-2003,1,6,6,12,N,Y
67598,S,2002-2003,2006-2007,5,0,4,16,N,Y
67599,S,2002-2003,2006-2007,5,2,6,16,N,Y
67600,S,2002-2003,2002-2003,1,8,8,12,N,N
67602,S,2002-2003,2002-2003,1,6,6,12,N,Y
67603,S,2002-2003,2002-2003,1,6,6,12,N,Y
67604,S,2002-2003,2002-2003,1,8,8,12,N,N
67605,S,2002-2003,2002-2003,1,5,5,12,N,Y
67611,S,2002-2003,2002-2003,1,1,1,12,N,Y
67612,S,2002-2003,2002-2003,1,3,3,12,N,Y
67613,S,2002-2003,2004-2005,3,1,3,14,N,Y
67787,S,2002-2003,2004-2005,3,6,8,14,N,N
67939,S,2002-2003,2006-2007,5,4,8,16,N,N
67956,S,2002-2003,2007-2008,6,0,5,17,Y,N
67963,S,2002-2003,2007-2008,6,0,5,17,Y,N
67968,S,2002-2003,2007-2008,6,0,5,17,Y,N
67973,S,2002-2003,2007-2008,6,0,5,17,N,Y
67974,S,2002-2003,2007-2008,6,0,5,17,Y,N
67978,S,2002-2003,2007-2008,6,0,5,17,Y,N
67980,S,2002-2003,2002-2003,1,1,1,12,N,Y
67982,S,2002-2003,2004-2005,3,6,8,14,N,N
67983,S,2002-2003,2002-2003,1,4,4,12,N,Y
68012,S,2002-2003,2002-2003,1,1,1,12,N,Y
68013,S,2002-2003,2002-2003,1,2,2,12,N,Y
68015,S,2002-2003,2002-2003,1,4,4,12,N,Y
68016,S,2002-2003,2002-2003,1,6,6,12,N,Y
68017,S,2002-2003,2002-2003,1,2,2,12,N,Y
68018,S,2002-2003,2002-2003,1,0,0,12,N,Y
68019,S,2002-2003,2002-2003,1,0,0,12,N,Y
68020,S,2002-2003,2002-2003,1,2,2,12,N,Y
68025,S,2002-2003,2004-2005,3,3,5,14,N,Y
68026,S,2002-2003,2007-2008,6,3,8,17,Y,N
68029,S,2002-2003,2002-2003,1,0,0,12,N,Y
68030,S,2002-2003,2003-2004,2,7,8,13,N,N
68034,S,2002-2003,2006-2007,5,4,8,16,N,N
68035,S,2002-2003,2006-2007,5,2,6,16,N,Y
68037,S,2002-2003,2002-2003,1,4,4,12,N,Y
68062,S,2002-2003,2007-2008,6,1,6,17,Y,N
68063,S,2003-2004,2004-2005,2,6,7,14,N,Y
68064,S,2002-2003,2002-2003,1,7,7,12,N,Y
68065,S,2002-2003,2002-2003,1,4,4,12,N,Y
68066,S,2003-2004,2005-2006,3,6,8,15,N,N
68067,S,2002-2003,2002-2003,1,1,1,12,N,Y
68068,S,2002-2003,2002-2003,1,8,8,12,N,N
68069,S,2002-2003,2002-2003,1,2,2,12,N,Y
68086,S,2002-2003,2002-2003,1,6,6,12,N,Y
68113,S,2003-2004,2007-2008,5,3,7,17,Y,N
68116,S,2002-2003,2007-2008,6,1,6,17,Y,N
68524,S,2002-2003,2004-2005,3,4,6,14,N,Y
68525,S,2002-2003,2002-2003,1,2,2,12,N,Y
68528,S,2002-2003,2002-2003,1,3,3,12,N,Y
68534,S,2002-2003,2002-2003,1,4,4,12,N,Y
68536,S,2002-2003,2002-2003,1,6,6,12,N,Y
68547,S,2002-2003,2006-2007,5,4,8,16,N,N
68553,S,2002-2003,2004-2005,3,1,3,14,N,Y
68554,S,2002-2003,2002-2003,1,8,8,12,N,N
68556,S,2002-2003,2004-2005,3,2,4,14,N,Y
68557,S,2002-2003,2004-2005,3,4,6,14,N,Y
68558,S,2002-2003,2002-2003,1,6,6,12,N,Y
68559,S,2002-2003,2002-2003,1,8,8,12,N,N
68748,S,2002-2003,2003-2004,2,7,8,13,N,N
68749,S,2002-2003,2002-2003,1,8,8,12,N,N
68750,S,2002-2003,2003-2004,2,7,8,13,N,N
68774,S,2002-2003,2002-2003,1,6,6,12,N,Y
68775,S,2002-2003,2003-2004,2,4,5,13,N,Y
